TransactionID,CustomerID,ProductID,TransactionDate,Quantity,TotalValue,Price_x,ProductName,Category,Price_y,CustomerName,Region,SignupDate
T00947,C0022,P045,11-08-2024 12:13,2,963.56,481.78,SoundWave T-Shirt,Clothing,481.78,Teresa Esparza,Asia,27-10-2023
T00318,C0098,P046,09-01-2024 16:35,1,366.07,366.07,BookWorld Sweater,Clothing,366.07,Laura Gilbert,North America,21-10-2024
T00380,C0135,P046,04-01-2024 16:40,4,1464.28,366.07,BookWorld Sweater,Clothing,366.07,Toni Weaver,Europe,23-08-2022
T00464,C0188,P046,16-05-2024 11:23,2,732.14,366.07,BookWorld Sweater,Clothing,366.07,Anna Ball,South America,17-05-2022
T00500,C0145,P046,17-06-2024 14:12,3,1098.21,366.07,BookWorld Sweater,Clothing,366.07,Wayne Stone,Asia,13-01-2023
T00603,C0108,P046,15-05-2024 16:06,3,1098.21,366.07,BookWorld Sweater,Clothing,366.07,David Davis,South America,28-09-2022
T00769,C0011,P046,06-02-2024 14:46,4,1464.28,366.07,BookWorld Sweater,Clothing,366.07,Bryan Mathews,South America,12-12-2022
T00900,C0173,P046,01-09-2024 18:30,4,1464.28,366.07,BookWorld Sweater,Clothing,366.07,Francisco Young,Asia,06-10-2022
T00943,C0133,P046,01-01-2024 10:21,1,366.07,366.07,BookWorld Sweater,Clothing,366.07,Gwendolyn Carter,South America,11-03-2023
T00379,C0004,P077,23-12-2024 14:13,4,1062.04,265.51,ActiveWear Smartwatch,Electronics,265.51,Kathleen Rodriguez,South America,09-10-2022
T00418,C0184,P077,03-01-2024 02:43,2,531.02,265.51,ActiveWear Smartwatch,Electronics,265.51,Tina Jacobs,South America,13-05-2022
T00549,C0093,P077,16-09-2024 02:11,2,531.02,265.51,ActiveWear Smartwatch,Electronics,265.51,Nancy Walker,Asia,13-07-2024
T00624,C0105,P077,03-08-2024 23:04,4,1062.04,265.51,ActiveWear Smartwatch,Electronics,265.51,Ryan Hampton,Europe,11-11-2024
T00778,C0175,P077,18-07-2024 11:21,4,1062.04,265.51,ActiveWear Smartwatch,Electronics,265.51,Matthew Johnson,Asia,16-04-2022
T00920,C0090,P077,26-04-2024 11:22,1,265.51,265.51,ActiveWear Smartwatch,Electronics,265.51,Charles Hamilton,Asia,17-10-2023
T00396,C0067,P037,14-04-2024 14:12,2,919.72,459.86,SoundWave Smartwatch,Electronics,459.86,Carl Gonzalez,North America,06-07-2023
T00408,C0054,P037,15-08-2024 03:03,2,919.72,459.86,SoundWave Smartwatch,Electronics,459.86,Bruce Rhodes,Asia,29-09-2024
T00496,C0118,P037,24-10-2024 08:30,1,459.86,459.86,SoundWave Smartwatch,Electronics,459.86,Jacob Holt,South America,22-01-2022
T00759,C0059,P037,04-06-2024 02:15,3,1379.58,459.86,SoundWave Smartwatch,Electronics,459.86,Mrs. Kimberly Wright,North America,07-04-2024
T00922,C0018,P037,05-04-2024 13:05,4,1839.44,459.86,SoundWave Smartwatch,Electronics,459.86,Tyler Haynes,North America,21-09-2024
T00959,C0115,P037,29-09-2024 10:16,2,919.72,459.86,SoundWave Smartwatch,Electronics,459.86,Joshua Hamilton,Asia,11-11-2024
T00992,C0024,P037,21-04-2024 10:52,1,459.86,459.86,SoundWave Smartwatch,Electronics,459.86,Michele Cooley,North America,05-02-2024
